Australian Listed Equity [G],Int'l Listed Equity (Hedged) [G],Int'l Listed Equity (Unhedged) [G],Australian Listed Property [G],Int'l Listed Property [G],Int'l Listed Infrastructure [G],Australian Fixed Income [D],Int'l Fixed Income (Hedged) [D],Cash [D]
-0.0014055393336502267,-0.0026388217376627733,0.013469567182648861,-0.018415656920499353,0.010171080508474657,-0.01683772311912667,-0.0015387869911338654,0.0011440693643760594,0.001427834631612521
0.013335643589018235,0.002788227853051721,-0.007242865523017167,0.04501013830202251,0.016544495673730127,-0.014067424101322435,0.006007100367229302,0.004709446319936643,0.0014573050768082328
0.0029520743200224828,0.017991294970416797,0.023063450050993257,-0.003929056062527304,0.01639885208682563,-0.0006895985367400999,0.009968892943832554,0.006730123992560482,0.0014863342156397927
-0.01796843354579952,0.009312165013912913,0.018448081013638325,0.025117020326111277,0.030373394982596343,-0.002421703423456812,0.005138600787208171,0.0030940696554478224,0.001446825870083732
0.04062367196799005,-0.012334652873207393,0.02423990551660366,0.03915873347530854,-0.017631161249794962,-0.015089353612167223,0.0007752464038936605,0.003539108129456463,0.001529305930156741
0.0029235948689803645,0.021913530807688934,0.014360017106035022,0.009733381622417464,0.03518369431957508,-0.003216649857889598,0.0069204574118722955,0.010704108579284048,0.0015012231533802465
-0.05717406857791313,-0.014448637895808799,-0.04799872666280274,-0.049098325257562164,-0.011634997611177304,-0.012109063147562316,-0.004530494396000976,-0.0016147409429708333,0.0013376793732284152
0.039154417265765906,0.006877155616699941,0.008704219765303839,0.054065633235234105,0.04286223045598465,-0.019998836532868148,0.006431558130119232,0.0058775974173925485,0.001539741600006925
-0.035922977378625764,0.02438480761124823,0.005765268474203616,-0.00583477218225411,0.004565223053168261,0.002972144846796764,0.009074930488399304,0.009862698934925833,0.0014864454128315028
0.01690252489652694,-0.012271838782116403,-0.03036609019127417,0.03527502281319241,0.009971384832783765,-0.011873611988805644,0.01262372992405181,0.007090366331435886,0.0015454002815378763
0.02873589931152171,-0.009968949760512266,0.008704721304560186,0.0623956274035039,0.015297842299616345,-0.003930242634315285,0.011988095329110016,0.017790336116890654,0.001712126739962647
0.06572228431368049,0.05443895294960161,0.027357959849815545,0.02747541140704499,-0.01930820291878204,-0.0014339082003618116,0.000678448850781245,-0.007275778337209871,0.0013512727511350551
-0.004017375099093553,-0.008808327856328842,-0.0040774470646167075,-0.022487228381021296,-0.0176834502164192,-0.006010172074642373,0.004757482622387667,0.00639460221832872,0.0013199396486784673
-0.019974947430247577,0.005913133513668127,0.0512797628804021,-0.014827241059365625,0.0031257849079888217,-0.011788609579509213,-0.011117899453779204,-0.006202135853587593,0.0011026391972477653
0.0007871454329811431,0.008176782001825426,-0.030636695646419403,0.02242574611492903,-0.01017771298739583,-0.0037399038376863987,-0.0013925179021796893,-0.00528488611580279,0.0012772380177773688
-0.05665258716397242,-0.03391530559011196,-0.02806889569602105,-0.04094158678531329,-0.04875677367674696,-0.025135830072666277,-0.009568193832973181,-0.010716504659356602,0.0010701065066671986
0.039634148523510826,0.020438858549438336,-0.049073471770675496,0.044926640623695814,0.03198501288484996,-0.003273718493344669,0.009350107193165659,0.010126417653786184,0.001108077565927432
-0.080477348547987,-0.07103811222808026,-0.07040123330723763,-0.03985509061696914,-0.05886483422397797,-0.03188102967239302,0.003715179345510146,-0.0020956285707160413,0.0011130203320084385
-0.032078776439352585,-0.03999369332196306,-0.022610589103192517,-0.0070339136736863,-0.01468501659590598,-0.026089802348897007,0.00042519386287703944,0.006899489897761517,0.0010725744620299492
0.040704664269559265,0.0742407422638271,0.04874496275612101,0.03894975007642293,0.03660787390329285,-0.006733879315041092,0.000843000805269191,0.0017472163254540422,0.0011824166883760954
-0.010316558120205762,0.0019067057612273718,-0.03237562645783181,-0.029097284541078027,-0.028243715747911895,-0.009958778157119975,-0.009145388241660338,-0.00014961716148554415,0.0009919870646298598
0.02378074787983692,-0.0260745930771456,-0.01620926628289803,0.027952133307953732,-0.027660298528916653,-0.02049077011825794,0.0011290829182535893,-0.0017646311946543486,0.0012031768471020584
-0.057997286984208085,-0.05864609976410356,-0.05773582872350252,0.007013271683250149,-0.0006492218928851263,-0.02610883438482935,0.00868876874963729,0.01640099085722581,0.0012835517754885427
-0.020747140914659176,-0.019835762073472648,-0.004853191052476219,0.021670941679156428,-0.0004719459204019444,-0.02284370677731672,0.007091884767361557,0.010072070402939353,0.001087007517618974
0.04426154606225957,0.04815469760308528,0.07777155854582568,0.016052974175813976,0.046423025220353416,-0.009147491470440128,-0.003512102391709097,0.0036872209423672573,0.001258541339229677
0.02989764538271406,0.004088476871465023,-0.006274292540508314,0.019123439880458698,-0.004925882267599984,-0.008616471463097176,0.0004991136722190662,-0.0014773820350501294,0.0012660685906764255
0.027863232253898144,0.013112127643660047,-0.013556986592226533,0.018040522392306437,0.004142997856190828,-0.00842407174090275,0.008976456485255425,0.004193830840660011,0.0012198403751524343
-0.027922295367439006,-0.01765835564771628,0.010427127479132608,0.027145963559721563,0.03750124694087437,-0.013015415858949376,0.009578234061353798,0.018054474399460632,0.0009761511786983677
0.06009226998426148,0.036697528759276295,0.036866922901465156,0.04231520968497098,0.00970658765869365,-0.0005418591757533238,0.004550718414866107,0.0015576117706996677,0.0010456295997817587
-0.019068544153719887,-0.0002927363784391247,0.022094421559382633,-0.027920617457840156,-0.03465069996791464,-0.007340763749314794,0.00188557481006605,-0.003761695354087975,0.0010108812562876078
0.0016434234099598796,-0.002550716977183727,-0.0010741915654978677,-0.04124490654662879,0.01392397914856653,-0.010763299081567802,-0.0036109183359413696,-0.0014527612020362186,0.0007785423757244423
-0.0252479377396399,-0.011191599312787733,0.0006351704602581328,-0.07062610770279486,-0.01675110088649883,-0.013780102810019502,-0.012549343971029135,-0.011752536746205522,0.0008170233261435931
0.02454952825921303,0.021840821016960447,-0.027292919473511694,0.0022110129555493532,-0.022796362566539545,-0.00836065872077162,-0.013939528282913166,-0.014817214342861307,0.0008036542573702874
0.039904400612321755,0.023260819385907353,-0.0041031565552819785,0.05561144409175218,0.027059418079550653,-0.0023725863475658644,-0.0031582852268897937,0.0005271087226397068,0.0008086195023131546
-0.01124682243276159,0.008372112243588862,0.03422013394540164,-0.04754047041407952,0.002285853287080148,-0.004996444348669405,0.0035012354876506795,-0.006738900180503566,0.0009094666966069951
0.01833132603853255,0.026465290088437846,0.011322334224182667,0.030769618083743823,0.02976317219722819,-0.002334545973321934,-0.00023802492271006578,0.0057773859844272015,0.0007177689242584415
0.02925263990488475,0.0051391989011912486,0.013825485392089448,0.0009949313069191328,0.004993136493136547,-0.008061323254088693,0.002049504641532686,-0.001891840566313036,0.0008512909260970567
0.006327563463378875,0.007024789485289011,0.01775385180505446,0.018317621014839802,0.012105767691962872,-0.007689731004028689,0.004687171850446027,0.003898137771629899,0.000837299098065045
-0.030931482884989422,0.010320722914444806,0.01911784124800648,-0.013894179933258562,0.026433952985611638,-0.00381936026346218,0.008205398600620407,0.0024259110318706582,0.0008393187691390945
-0.0012946781781026343,-0.0042734498951991174,0.010889195300324566,-0.04713313472056708,-0.021774211800781033,-0.016882456170833716,-0.009330963637699573,-0.004253837986867788,0.0007930795744469619
-0.003359436195488671,0.009816192802627414,0.0433923048401797,-0.003519503131777711,-0.003793815627288138,0.0016541416398936463,0.00040725555902127044,0.0002950680606305482,0.0008138427056418183
0.0039935614280220445,-0.0030194476692464957,0.015586256098683532,0.003193958097577091,0.015925973337769857,-0.0061261584042442314,-0.0017500688418896,0.006745136656884559,0.0007826943378663384
-0.0031473732555895,0.018704980298931587,-0.0010607885280099986,0.001357894736842075,-0.014036355911263225,-0.013524103091018248,-0.004346840068018774,-0.006740195475379169,0.0007786980352292725
0.03665352798299343,0.020919268690992202,0.033414668844748814,0.013814524992352984,0.014295064322300717,0.0008117174904813777,0.007604773755955209,0.0017658197774842947,0.0008228334469633756
0.013434498640605922,0.011234017112710718,-0.013726449391180668,0.03995882693221497,0.0151028268383075,-0.0110008974988569,0.005691008743208726,0.000783008912965915,0.0007074760512649411
0.015088389590078913,0.006531730162880616,0.020129723580181898,-0.00043602127297247175,-0.027864373495133536,-0.0029155501421031967,-0.006121838693837621,-0.0008503051463523321,0.0007931043451821915
-0.0074111337633197515,0.033155407949432676,0.06218383520782484,-0.03087360075113457,-0.02463876137577308,0.015125349963955658,-0.003975112519702233,-0.007131095845839581,0.0008997270023992507
-0.000118635694472177,-0.03981140866612081,-0.04419614884064287,-0.03265536806410587,-0.04965312967754836,-0.03323492255210801,0.0007922159764612983,-0.0009807536764705534,0.00071217599537283
-0.040755783611656826,-0.027593273986174446,-0.024213506428164826,-0.0038632042357638714,0.012037518366519735,-0.012633692425707877,0.005459550201169007,0.007797429097118451,0.0007504410108666624
0.03428463414553523,0.014907782833420927,0.006149342479200131,0.035045486660431203,0.020567023995324125,-0.011482712588439348,-0.004646933315935857,-0.0046777223861857575,0.0009695260418864013
0.008433705659405325,0.00821216775169126,-0.027651793216586444,0.021694926203862815,0.007212645904974119,-0.009248119548358014,0.004130854151795262,0.0004053304476158419,0.001042680899829693
0.028376085313962355,-0.0012063421362172267,-0.030148397606938486,0.01250854085176138,0.019282215825275624,-0.014295256469962093,0.002356198973351621,0.0009538900860819814,0.0008618249731574632
0.009558057363666054,0.026957048354767147,0.011447167489407056,0.003469477189561602,0.019411456817149682,-0.008399159803954327,-0.0003441654342349206,-0.0033193960738735102,0.0011924314912396404
0.010532746244738492,0.008889377407976521,-0.010998764969480984,0.026362061349847293,-0.008628160673293243,-0.01075419421281686,0.005194478386335667,-0.0009942918177628219,0.0009980801800871662
-0.01543635797350312,0.0027768220423238276,-0.017102784806625908,-0.020117912500340722,-0.0033350740899771797,-0.010971415299367838,-0.005311575374523207,-0.005053129425886222,0.0009164042910357637
-0.06506051019904485,-0.07254059695480869,-0.08327670913081114,-0.025273538442548434,-0.024190912183230377,-0.03772134108951085,0.002417271915794329,-0.0012718039201933546,0.0010036968918035604
-0.025262141762930786,0.007000904891818209,0.02417131734732953,-0.0028419671550392184,0.029120810356121525,-0.017868644428190018,0.00036420334131058863,0.003471102908660688,0.0008887137191114201
-0.00576615870245439,-0.08313471999035077,-0.030570622769443716,0.015847084827969433,-0.06174363093264373,-0.023909243352383414,0.011078515338311869,0.011477897136890406,0.0008689912146719745
0.035177661283873285,0.0679102042891519,0.06614174593700178,0.04538840537229979,0.062411716908956145,0.005698195546011597,0.0037398220766223693,0.004414016612441511,0.0011075882337281049
0.05658414330969236,0.028875254726516923,0.005468731272252841,0.01533661607838226,0.03114120279673966,-0.001211815954260665,0.006268465247660173,-0.0023196446454530955,0.0010455766766467177
0.0038312879056808277,0.011625995042983953,0.00821601724657956,0.046506220252608546,0.024603748298161983,-0.001091276388000429,0.013783559170704129,0.012673915574787191,0.0009807923531806348
0.021116120113273965,0.033152764747543535,0.020116153277264744,-0.02962687807807155,0.0053913454421665235,0.001588676103247321,0.0007168735471320145,-0.003764909681490509,0.0009662995543958084
0.013956927996498229,-0.061470552608841204,-0.07153289486923214,0.022105559871268467,-0.015909437982322853,-0.022005586041468062,0.01275815148082764,0.011577975705796478,0.0008581365462006472
0.032938345810414715,0.054460551439458,0.040556447022786664,0.03553472720567852,0.016454615622105435,0.007981081036228199,0.007144098747858775,0.008599039344156649,0.0007007184690496857
0.026195845443936664,0.007342711797608763,-0.015367867723541645,0.01630867216341022,-0.004543269400053168,-0.0048084476334586575,0.006368259215959128,0.004336362936481213,0.0005934950819775773
-0.026218101684325087,-0.023998520059136216,-0.030794314456642873,-0.0012707810969021945,0.007491666248305501,-0.013373116004070974,0.011150402014178664,0.020049037960838914,0.0002855106731736921
0.015579051297919536,0.01888654574170329,0.009204993081467777,-0.03369353882513173,0.013031926902567999,-0.015170597560580912,-0.005843352604703526,-0.007320514488316416,0.00029368914099065814
-0.0072904963398542875,0.014282715628560042,0.024458319165121596,0.007844953082067412,-0.009129636464292261,-0.008575898218168721,-0.005865040914038365,-0.0066218994938274335,0.00026127771186950955
0.02831256962023893,0.027008940863829826,0.00034223083704027456,0.017532588669522516,-0.01049015485890819,-0.007326120356444078,0.005286672794651627,-0.005390126831992871,0.00027379623262932843
-0.023747997048930432,0.01825052141340228,0.05185714853709739,-0.03783305414298538,0.023099972624302807,0.004129551527639174,-0.015666459439405755,-0.006393362284592741,0.00018865988969186435
0.0453751881315097,-0.007015737824572483,-0.03841132758995885,0.039980682095258936,0.035180119269191575,-0.010384132817945691,0.01808766833401586,0.014955632991783645,0.00026817204718483124
-0.08114361241697471,-0.08546336219888034,-0.04384979086143908,-0.06116546545361248,-0.09094605493756686,-0.03191269414481389,0.005607330544536849,0.010667982510615674,0.00021585378656738578
-0.21179147145749727,-0.13287806381690165,-0.1351115318837039,-0.3383688496528989,-0.1258025252965263,-0.08482908644923913,-0.0035174744104678564,-0.0032630235987185846,0.00041943078488870556
0.08672314875952353,0.10060585789930737,0.08246441808747235,0.13267740918318863,0.0499686396820866,0.012280293800257757,-0.002288773325138242,0.004812280985750632,-2.149667407487473e-05
0.042329281372869565,0.0427191241974731,0.0008465934073918543,0.017976737808513086,0.03783552888551207,0.012860235518020745,0.000725766033126897,-0.0026508326886139416,-0.00034932044488566143
0.020828379268704126,0.01913103229359731,0.06077944975959932,-0.015756838190429213,-0.036815761429252185,-0.00036052526860318526,0.0009298982386918745,-0.001000865638372845,-0.0003612560696182012
0.0025253923236464057,0.029418272559329443,0.07566638473899251,-0.04655797664796726,0.020919661633080185,0.014387386501458776,0.0014625800000943948,0.004531811855839245,-0.0003477603077442295
0.026992977872416783,0.05818569818252723,0.016239607086476156,0.06208791571661396,-0.003013269375653987,0.00522981604496665,-0.005287239727112124,-0.009785751438910001,-0.00034600166826108907
-0.039447779789339166,-0.033408005706350545,-0.02199159325743843,-0.014758707683461448,-0.007050916186430106,-0.02130882376026243,0.007441596327021606,0.003600035778175208,-0.0003640805752061406
0.015375428602111333,-0.035027498205938694,0.009427513192879438,-0.020259414426868915,-0.015078519346535306,-0.016658532720646536,0.0006680057023097388,-0.0024021301254526736,-0.00033034409271504267
0.0987812680486127,0.11522625938910508,0.07224426761177632,0.1651401630988787,0.04529235475745947,0.017896841569027055,-0.002624246567676734,-0.0009142336357885701,-0.0003653065153499082
0.009696385566281333,0.030566842676198417,0.0551605494129715,-0.013293425758762802,-0.0038102285076440584,0.02580876124524668,-0.004013052369897778,-0.00034746583599072964,-0.0004031974821833397
-0.00018262529111384403,-0.012222463994373042,0.03255409355546785,-0.030122875919261383,-0.017590677259575353,-0.014249031873696739,-0.005263894831026898,-0.007415451178821765,-0.00041449386080603354
0.011260429110920681,0.02197294901435626,0.004830744284638316,-0.0048438208772241375,-0.01798037302533855,0.011347116690799918,-0.03213752801724626,-0.017673093710672994,-0.000428875793022301
0.019463662760931758,0.03759132453212217,-0.014211133881968758,0.03950805723158974,0.07901844020197307,-0.004662611410149776,0.0051030522633961255,-0.0036624977972932247,-0.00040777229002469066
0.03347398418742237,0.03593766102057922,0.010533874127175274,0.010530956754664592,0.021310817616899187,0.01392099165894357,0.0030783711547149777,-0.0015104694242203903,-0.0004004395617423519
0.019581450479854882,0.0058193568424786445,0.007981565697993192,0.004301246557472017,-0.007658509140598784,-0.0009902041046778616,0.0005525301861086254,-0.0004591316719341827,-0.0003915460387906046
0.01903663245584936,0.01892053274843181,0.00283820617516623,0.025611679582854846,-0.009615306658743931,-0.018743361349230814,0.004149159196116105,0.0015261611578636417,-0.0004027751872228171
0.007558328298947373,0.012643441836444672,-0.0665518692001657,-0.029272767750081582,0.011224617920266584,-0.009160648271790518,0.013265727972266151,0.010367038978975843,-0.00039955807419664
0.022589571136193257,0.022231981191420173,0.01710512989069863,0.06108924614711645,0.014387345572878192,-0.0027631929357350045,-0.0009246578671851842,-0.0041638617087998275,-0.00041203256261208816
-0.022369660060105042,-0.04137156053190521,-0.03370335028999132,-0.0011629804368386083,-0.05055033884842602,-0.012180545525248599,-0.01457674793352388,-0.011397993091695419,-0.00042032395481011135
-0.0025041506248121817,0.050545772756452396,0.003418211716505642,0.00022610376477258205,0.05283598630734238,0.0007793751996778668,-0.03191676503257275,-0.004241421228065335,-0.0004339949542295298
-0.008815802976282424,-0.019174612271067367,-0.03771542337683625,-0.003208578586562954,-0.03215450555106441,-0.03409543141638437,0.015990712546753882,0.007784111903165829,-0.00037785207207249557
0.0230067440260216,0.03547003531811783,0.009345724120033266,0.02725224616058475,0.062173709545769236,0.007158485273492287,-0.0009221259012036949,-0.008097990139054123,-0.0003941573688126667
-0.0680433282272132,-0.053818275283920074,-0.02340581144792924,-0.06890242096479468,-0.039848209113152504,-0.01856428040624224,-0.010368789373110568,-0.01384242019628037,-0.00038232100740277737
0.0173689325493594,-0.031007953589664402,-0.029325022783491854,0.0320427315165099,-0.014856055416511853,-0.008342933133856912,-0.011985394750440801,-0.010366410516559073,-0.00038174944042881594
0.0654729211319583,0.026573968565886733,-0.026127254987294783,0.004284781096081126,0.07496409361241402,0.012346817937145548,-0.03355358272314151,-0.019530178564760643,-0.00039625756509918084
-0.011864056642922501,-0.0734503740416545,-0.0407026971819781,-0.009814226043559634,-0.04775877073176953,-0.0081464354527938,-0.014344884088639293,-0.022120561347713247,-0.0005607862688654288
-0.03109599486573272,-0.006839435056737282,-0.007186330618861031,-0.052487570633807074,0.008406231084943268,-0.01828162624323847,-0.009229431521645884,-0.006849398933591783,-0.00012873154103492342
-0.09316363643584719,-0.0822412641067341,-0.051051282585530426,-0.08027246963562752,-0.05790901918567486,-0.03257135138785715,-0.014277863595923285,-0.012295104436901239,2.1274308260575215e-06
0.05604493195884436,0.07525218363389014,-0.0043929031976385705,0.08253148719119939,0.054142735064826204,-0.006662952338923212,0.026831210124058303,0.01638536552284075,0.0006180719422399814
0.008276579317434921,-0.03907828372448335,0.006577373693006433,-0.03416988665502678,-0.02392477410299159,-0.006938202170125852,-0.023322561492441583,-0.02385386470916827,0.000890640928605244
-0.0664470185762927,-0.08755082228881034,-0.09930852933526829,-0.09864594823700773,-0.1222881205201049,-0.018824261614893246,-0.013281019359534805,-0.027000851932458835,0.0008149908645141843
0.056136233521510814,0.0669394375451921,-0.0317692204488254,0.08619702789055657,0.023446376072443438,-0.00647559366754601,0.006177278012162592,-0.0032615071573578462,0.0016358973586901835
0.061406728075124095,0.052043117250357214,0.11132404361672826,0.024727543529697197,0.05982755647764155,-0.009362306956403044,0.011463335287252564,0.012473173148314025,0.001692413795676093
-0.03642976316581609,-0.05529593219802447,-0.025490942311896907,-0.017659781916563748,-0.0343968532160585,-0.010991317148971492,-0.01920603958527492,-0.0166677895983397,0.0016970963863162855
0.05937422659836328,0.06052321564827196,0.059933383423181726,0.03869064361998618,0.0006987114523244247,0.00647842368288477,0.021719878369215562,0.012570394252612931,0.0018345950463721315
-0.028989362153981454,-0.020185801619389373,-0.052046445488415354,-0.004524604274067239,-0.05241866456370863,-0.021425889777255003,-0.012947880871392795,-0.013896310017133024,0.0016166203180783632
-0.005860942505131746,0.020342654318523615,0.016108521051640796,-0.05943277602989445,0.016156920137927862,-0.01922104495944076,0.025142943218156567,0.018233713654819378,0.001988521632263449
0.014975004736738576,0.011529274378650759,-0.01247422668539982,0.05020228310502293,0.010523406766588646,-0.0088866411072137,-5.9796160810597546e-05,0.000362013041371128,0.0021632236970176885
-0.028812284709329224,-0.006662408925305392,-0.01540547584477186,-0.03420638632972213,-0.058061899316884595,-0.013775476735833559,-0.01194454027678846,-0.005606674195617901,0.002080865735388235
0.013816255965940997,0.05235908700558451,0.028963155954877813,-0.015165191622696125,0.021706846202152526,0.003709009938630336,-0.018310145397169936,-0.003323898267580506,0.0021336872374488644
0.02544473622674809,0.02465138166055531,0.04754103119989612,0.033761618880250026,0.00984059674423516,0.0010064564424066107,0.0027121527024991836,-0.004602139367477732,0.002748024797843482
-0.011137697571251767,-0.02205395052532205,-0.05229953032729411,-0.020964774486531133,-0.054792413721159554,-0.01031094455147662,0.004586329269510393,-0.003492702457828274,0.0026804947392779807
-0.03238630423080685,-0.04144895062682468,-0.02344953554411138,-0.07649278165153699,-0.05514565352538341,-0.00868027927809244,-0.014666472729414164,-0.016196284104274882,0.002442788796148285
-0.04151148508658592,-0.030764103184308386,-0.04143953410013306,-0.06148566887518679,-0.003951073151417677,-0.013299860822982613,-0.017417896733513603,-0.007658129354292293,0.0024203179899059046
0.04713757646352584,0.07846881842229009,0.056300198263919805,0.08789294556867255,0.05789216492154487,0.002645754177458059,0.023578488738806424,0.021947518775274438,0.0025494946434254182
0.06866656687439582,0.03711467556398946,0.025925942411706267,0.0845114051745698,0.021160904154631406,-0.0049642250929680005,0.02114020168093833,0.021635249876408396,0.002712389112299793
0.007503444370398574,0.013369790907702132,-0.040360865516145976,0.007178797750890703,-0.027821877375860442,0.002127637673700288,5.4243940582611535e-05,-0.005125119592379813,0.0027167862473497424
0.006337413820585006,0.041586804553372665,0.04546064099847153,-0.01679385471157187,0.002864827514679375,0.00860443046004723,-0.004253835313698044,-0.007042241306488113,0.0025046438057571203
0.02913019492918473,0.0294158605657508,0.024679780133658742,0.08494037151841613,0.02827977339416194,0.005391412446234655,0.007834752377405298,0.0037106515522146877,0.0026952302578581253
-0.032735570567258454,-0.0368786476443999,0.008516875223850756,-0.07057462033207139,-0.026746353315469755,-0.01044821055461197,-0.018567784253251705,-0.01514494630500945,0.0025698582077592767
0.005008216337767216,0.03616581671666403,-0.000733029818890724,0.012756572420566773,0.03967210576967956,-0.004985067343353567,0.0016419240016805185,0.0014383089544709841,0.0027599967112312026
0.005661440427130741,0.018712505399261118,0.03709154545764221,0.0012123148722652138,-0.03367238431357227,-0.00582140217825854,0.0048696306981805175,0.004744265167836797,0.0025516206319901786
0.03782341695555741,0.007962772697418023,0.0005429909668786589,0.04805620506827222,0.06872085917840137,-0.007256041323010488,0.010869808189187126,0.013005162333528745,0.0027515358506458782
0.000947357470642288,0.014161406144260928,-0.001473021844407835,-0.0073899140427210125,0.025475901642107952,-0.014324828933334966,0.008565860290378449,0.006028997419465602,0.0027868939089914476
0.02723303984121467,0.010540069710264614,0.050071943879478616,0.05506275852275625,0.013703222958353085,0.005717079264410795,0.000916504298197797,0.006454436468495377,0.0026246610799330636
-0.016454873526997645,-0.013683556081806988,-0.034237773637633966,-0.02685991194965575,-0.015828507575759092,-0.021276744405627424,-0.017693075259761354,-0.01343921780476366,0.002757103005242798
0.033326393953615974,0.0443061769771242,-0.03290739058118602,0.014782573723929295,0.03696358810862561,0.005261918944032839,0.007950202034429822,0.007427147764825941,0.0026413158781607303
-0.03425026781450463,-0.023651003250808652,0.006363302780863006,-0.055410962831276445,-0.07434452784807738,-0.012468433441463412,0.002609911286343526,-0.008390957442075292,0.002776105903967449
0.04113590180634247,0.03007206413591085,0.010480221558552499,0.03333240838333065,0.008092560292812086,0.010214150976555657,-0.00010295306439876825,0.0004873619428627567,0.0028214077776064083
-0.04141113187086337,-0.014060041137108844,0.0018583145799385189,-0.05968157923482675,0.02227759452792006,-0.01014320263160905,0.006182964615459209,0.006369779576644578,0.0024562718690696126
-0.03689068482986663,-0.05466840577996639,-0.0025155275261829427,-0.04972204810211977,0.0059744897959181425,-0.015306295690375105,-0.00022026113136314047,-0.006335263979938422,0.002524646475123724
0.03247947834260195,-0.008248314297707168,-0.00763363180860282,0.05073606128089447,-0.014609290333849327,-0.016614325068870606,0.01274681376474337,0.008627690719986984,0.0025723090590796
0.03846736060969197,0.05477989999141148,0.02578798642972952,0.03861188252376185,0.0036548350204581087,0.0019417421988514698,-0.0003153414157184827,-0.0066675171103830096,0.0024939196475603806
0.01069845915788831,0.033246203800484105,0.043314151041881584,0.013540311119175752,-0.0028719039515976924,0.00027154343944403234,0.004659379016173583,0.00441153527069064,0.0022799516305289954
0.020831764099849052,0.015766604270509525,0.02824378335461015,0.021829845920274586,0.007375353722333506,-0.006584634743725049,-0.0019997805685875877,-0.004397741279625995,0.002132909936703806
0.028143784786641982,0.016113975985434684,0.008225332133108337,0.0370572970628966,0.000860119453525549,0.006572322546039688,0.0011451312808854156,0.0003555203149776136,0.002298713172647546
